X, Y, Z, WIDTH, HEIGHT, AVERAGE-Y, AVERAGE-U, AVERAGE-V, MIN-Y, MIN-U, MIN-V, MAX-Y, MAX-U, MAX-V, STDEV-Y, STDEV-U, STDEV-V
0.62312174, 0.66311157, 0.5, 0.2293297, 0.1408394, 0.5075173, 0.2602468, 0.3018189, 0.7854147, 0.31607357, 0.35218108, 0.2889043, 0.18906468, 0.26943928, 0.4557333, 0.35757232, 0.6145114
0.4283808, 0.33516663, 0.5, 0.89007527, 0.5340829, 1.0, 0.5333097, 0.0, 0.117085904, 0.7042395, 0.001504302, 1.0, 0.45315737, 0.3571451, 1.0, 0.16942587, 1.0
0.35790244, 0.5842169, 0.5, 0.48395446, 0.604324, 0.33139116, 0.2663149, 1.0, 0.27840668, 0.37152582, 0.817209, 0.1154024, 0.24188322, 1.0, 0.42498827, 0.34912592, 0.8239892
0.70242333, 0.6119975, 0.5, 0.6588198, 0.6075184, 0.2653439, 0.8124407, 0.52170783, 0.18622339, 0.75177, 0.59613013, 0.5358108, 0.8522308, 0.5130666, 0.37127984, 0.68072057, 0.29637048
0.60880965, 0.82973856, 0.5, 0.24332076, 0.13945648, 0.44147, 0.2602468, 0.37218338, 0.6701856, 0.11010799, 0.40554494, 0.38900155, 0.4120763, 0.49357638, 0.30843303, 0.2884059, 0.5289821
0.54568005, 0.4822601, 0.5, 0.3779308, 0.4671347, 0.3864306, 0.2602468, 0.3282056, 0.69323146, 0.3477606, 0.35218108, 0.28223115, 0.14798358, 0.29867455, 0.5323357, 0.33964795, 0.6877206
0.818141, 0.20498207, 0.5, 0.98961663, 0.35783154, 1.0, 0.55758196, 0.0, 0.37058994, 0.720083, 0.047244757, 0.9028341, 0.6996439, 0.32790983, 0.9462601, 0.10020465, 0.82780933
0.5180378, 0.27435833, 0.5, 0.7713092, 0.2862869, 0.34239906, 0.25417876, 1.0, 0.46277323, 0.15763852, 0.16921929, 0.5558303, 0.37686393, 1.0, 0.30743736, 0.24707535, 0.62649226
0.66371423, 0.67234397, 0.5, 0.62657565, 0.8118281, 0.28735965, 0.8124407, 0.53929895, 0.18622339, 0.7596917, 0.61137694, 0.5691766, 0.8698369, 0.39612547, 0.46376997, 0.78170514, 0.3083945
0.40339786, 0.58997875, 0.5, 0.21603009, 0.35370243, 0.44147, 0.24811071, 0.33700114, 0.5549565, 0.3556823, 0.42841515, 0.23551911, 0.15972105, 0.32790983, 0.3048095, 0.25826043, 0.4855868
0.61524487, 0.6132296, 0.5, 0.8067422, 0.36940414, 0.5075173, 0.6243307, 0.40736562, 0.8315064, 0.32399532, 0.32168746, 0.34896266, 0.83462465, 0.3474, 0.5803721, 1.0, 0.6467458
0.4490141, 0.35832286, 0.5, 0.87817615, 0.54203063, 1.0, 0.5333097, 0.0, 0.117085904, 0.6646307, 0.001504302, 1.0, 0.45315737, 0.3571451, 1.0, 0.16642871, 0.9851351
0.35785457, 0.5843353, 0.5, 0.4855528, 0.60457915, 0.33139116, 0.2663149, 1.0, 0.27840668, 0.37152582, 0.817209, 0.1154024, 0.24188322, 1.0, 0.42499846, 0.34948885, 0.82392
0.608359, 0.8295747, 0.5, 0.24213475, 0.1394614, 0.44147, 0.2602468, 0.37218338, 0.6701856, 0.11010799, 0.40554494, 0.38900155, 0.4120763, 0.49357638, 0.30782503, 0.2863842, 0.5263903
0.54432416, 0.482492, 0.5, 0.37528262, 0.4654714, 0.39743847, 0.2602468, 0.3282056, 0.69323146, 0.33983883, 0.33693427, 0.28223115, 0.15972105, 0.29867455, 0.53530025, 0.34185743, 0.69051
0.831408, 0.23051754, 0.5, 0.92312837, 0.3780467, 1.0, 0.55758196, 0.0, 0.14013174, 0.720083, 0.001504302, 0.9228536, 0.6996439, 0.32790983, 0.9366647, 0.10349184, 0.8220528
0.51812744, 0.2737788, 0.5, 0.76109457, 0.28227767, 0.33139116, 0.25417876, 1.0, 0.46277323, 0.15763852, 0.16921929, 0.5558303, 0.37686393, 1.0, 0.30892676, 0.24740872, 0.62643963
0.6704017, 0.65107167, 0.5, 0.65277725, 0.79590803, 0.29836753, 0.81850874, 0.53929895, 0.18622339, 0.7596917, 0.61137694, 0.5691766, 0.8698369, 0.39612547, 0.47603, 0.7940103, 0.31450614
0.40338722, 0.5900108, 0.5, 0.2159459, 0.3538623, 0.44147, 0.24811071, 0.33700114, 0.5549565, 0.3556823, 0.42841515, 0.23551911, 0.15972105, 0.32790983, 0.304836, 0.25827476, 0.4856428
0.41743258, 0.51036483, 0.5, 0.33012074, 0.5411912, 0.35340694, 0.2663149, 1.0, 0.37058994, 0.3556823, 0.80196214, 0.14876816, 0.38273266, 1.0, 0.4728982, 0.38651875, 0.86540854
0.49428532, 0.3473779, 0.5, 0.78645974, 0.5966222, 0.6836434, 0.5211736, 0.06433883, 0.16317755, 0.6804742, 0.03199795, 1.0, 0.4355512, 0.3571451, 0.7171221, 0.13599896, 0.77822274
0.6065364, 0.5973176, 0.5, 0.8363872, 0.40043244, 0.529533, 0.654671, 0.40736562, 0.62409395, 0.3002301, 0.32168746, 0.35563582, 0.84636205, 0.41561565, 0.5795703, 1.0, 0.6548539
0.6080116, 0.8288283, 0.5, 0.2410976, 0.13956684, 0.43046212, 0.2602468, 0.37218338, 0.6701856, 0.11010799, 0.40554494, 0.38900155, 0.4120763, 0.49357638, 0.3071844, 0.28433388, 0.5237129
0.5483173, 0.47112173, 0.5, 0.34472388, 0.45862436, 0.39743847, 0.2602468, 0.31941003, 0.69323146, 0.33191708, 0.33693427, 0.2889043, 0.24775195, 0.29867455, 0.5566579, 0.34913862, 0.6979429
0.835801, 0.2368038, 0.5, 0.85895145, 0.392165, 1.0, 0.55758196, 0.0, 0.14013174, 0.720083, 0.001504302, 0.9228536, 0.6996439, 0.43510583, 0.9264796, 0.107739896, 0.8224546
0.5526305, 0.30214638, 0.5, 0.7464336, 0.26631773, 0.3203833, 0.25417876, 1.0, 0.46277323, 0.15763852, 0.16921929, 0.5558303, 0.37686393, 1.0, 0.31250542, 0.24874684, 0.62702906
0.67168546, 0.6456025, 0.5, 0.67561674, 0.77959144, 0.3093754, 0.82457685, 0.53929895, 0.18622339, 0.7596917, 0.61137694, 0.5691766, 0.8698369, 0.39612547, 0.4902875, 0.80889416, 0.32139695
0.40339786, 0.590016, 0.5, 0.21588027, 0.3539853, 0.44147, 0.24811071, 0.33700114, 0.5549565, 0.3556823, 0.42841515, 0.23551911, 0.15972105, 0.32790983, 0.30494618, 0.25828528, 0.48566255
0.41752985, 0.51035756, 0.5, 0.3292932, 0.54053634, 0.34239906, 0.2663149, 1.0, 0.37058994, 0.3556823, 0.7943387, 0.14876816, 0.38273266, 1.0, 0.47283292, 0.38508928, 0.8668575
0.49417433, 0.34753358, 0.5, 0.7883793, 0.5977198, 0.69465125, 0.5211736, 0.06433883, 0.16317755, 0.67255247, 0.01675111, 1.0, 0.4355512, 0.37663528, 0.7206375, 0.13502574, 0.7788221
0.6125209, 0.59471637, 0.5, 0.86378944, 0.41753614, 0.54054093, 0.6668072, 0.40736562, 0.4166816, 0.3002301, 0.32168746, 0.35563582, 0.84636205, 0.41561565, 0.580417, 1.0, 0.6580286
0.5518621, 0.46816757, 0.5, 0.3227893, 0.45341915, 0.3864306, 0.2602468, 0.31941003, 0.69323146, 0.33191708, 0.33693427, 0.2889043, 0.24775195, 0.30841964, 0.57354736, 0.3549139, 0.7041474
0.84059, 0.23663172, 0.5, 0.80306965, 0.39874756, 1.0, 0.5515139, 0.0, 0.14013174, 0.720083, 0.0, 0.9295267, 0.6996439, 0.43510583, 0.9106368, 0.10934961, 0.808669
0.57386196, 0.30227897, 0.5, 0.7349361, 0.2513662, 0.3093754, 0.2602468, 1.0, 0.46277323, 0.15763852, 0.16921929, 0.5558303, 0.37686393, 1.0, 0.31534553, 0.24989742, 0.6272794
0.6718397, 0.64450085, 0.5, 0.6960754, 0.76496893, 0.3203833, 0.82457685, 0.5305034, 0.18622339, 0.7596917, 0.61137694, 0.5691766, 0.8698369, 0.39612547, 0.50186, 0.82149535, 0.32689276
0.4942108, 0.3473131, 0.5, 0.7902989, 0.59764296, 0.70565915, 0.5211736, 0.055543274, 0.16317755, 0.67255247, 0.01675111, 1.0, 0.48836973, 0.37663528, 0.71999687, 0.13560262, 0.77886164
0.6120801, 0.6010958, 0.5, 0.8470719, 0.4151718, 0.529533, 0.6668072, 0.40736562, 0.4166816, 0.3002301, 0.32168746, 0.36230895, 0.84636205, 0.41561565, 0.5827123, 1.0, 0.6591549
0.5546552, 0.46760255, 0.5, 0.30789143, 0.44963744, 0.3864306, 0.2602468, 0.31941003, 0.69323146, 0.33191708, 0.33693427, 0.2889043, 0.24775195, 0.30841964, 0.58694184, 0.36020523, 0.70888966
0.8413386, 0.23809099, 0.5, 0.76763666, 0.41151, 1.0, 0.5515139, 0.0, 0.14013174, 0.720083, 0.0, 0.9295267, 0.6996439, 0.43510583, 0.8920906, 0.111872375, 0.7959899
0.67179334, 0.64421475, 0.5, 0.7183263, 0.749092, 0.33139116, 0.83064485, 0.5305034, 0.18622339, 0.7596917, 0.61137694, 0.5691766, 0.8698369, 0.39612547, 0.51438934, 0.83514714, 0.33294874
0.75375193, 0.5749246, 0.5, 0.49565384, 0.54592603, 0.23232025, 0.8124407, 0.52170783, 0.6701856, 0.79137874, 0.6342472, 0.29557747, 0.84636205, 0.3474, 0.28610414, 0.5998125, 0.26528504
0.60184777, 0.63661224, 0.5, 0.21281981, 0.156863, 0.46348575, 0.25417876, 0.29302335, 0.7393231, 0.31607357, 0.35218108, 0.30892375, 0.17732722, 0.26943928, 0.50176, 0.3729115, 0.62573814
0.48773232, 0.4528758, 0.5, 0.82632923, 0.49498698, 1.0, 0.51510555, 0.0, 0.5549565, 0.7121612, 0.039621353, 1.0, 0.4590261, 0.29867455, 1.0, 0.15764609, 0.98713744
0.7454965, 0.7057941, 0.5, 0.9378971, 0.71316284, 0.18828872, 0.79423654, 0.5480945, 0.117085904, 0.7676135, 0.649494, 0.2889043, 0.82875586, 0.3668902, 0.27973443, 0.639399, 0.25808465
0.56441325, 0.41220725, 0.5, 0.9503936, 0.6125883, 0.65061975, 0.3512678, 0.18747663, 0.2092692, 0.31607357, 0.047244757, 0.9361999, 0.42968246, 0.29867455, 1.0, 0.7566047, 1.0
0.8280091, 0.3230589, 0.5, 0.68899465, 0.36554557, 1.0, 0.5515139, 0.0, 0.14013174, 0.4111346, 0.0, 0.9361999, 0.6996439, 0.43510583, 0.8960916, 0.117905855, 0.80678844
0.49479297, 0.4005174, 0.5, 0.570066, 0.689661, 0.1992966, 0.83064485, 0.5129123, 0.232315, 0.783457, 0.5580131, 0.3823284, 0.8815744, 0.3668902, 0.44000882, 0.63002926, 0.35231972
0.64607394, 0.6972686, 0.5, 0.88588357, 0.37863696, 1.0, 0.4544249, 0.07313439, 0.46277323, 0.28438658, 0.05486816, 0.96956563, 0.45315737, 0.30841964, 1.0, 0.6307775, 0.9643546
0.6041385, 0.6392373, 0.5, 0.22463861, 0.12938765, 0.46348575, 0.25417876, 0.29302335, 0.62409395, 0.31607357, 0.34455767, 0.30892375, 0.18319595, 0.26943928, 0.49740607, 0.3655571, 0.62075543
0.7863177, 0.28881177, 0.5, 0.9639185, 0.67975175, 0.13324931, 0.79423654, 0.53929895, 0.16317755, 0.7755352, 0.61137694, 0.2488654, 0.8228872, 0.3474, 0.23702109, 0.6439612, 0.27693826
0.54313165, 0.7119947, 0.5, 0.51695377, 0.27491108, 1.0, 0.54544586, 0.0, 0.3244983, 0.80722225, 0.077738374, 0.9562193, 0.7818061, 0.3474, 1.0, 0.19908324, 0.94745684
0.5665026, 0.46105182, 0.5, 0.63459945, 0.52989846, 0.5185252, 0.30879134, 0.24904555, 0.2092692, 0.31607357, 0.047244757, 0.9361999, 0.42968246, 0.29867455, 0.9112121, 0.67082554, 0.9717216
0.5094266, 0.6226385, 0.5, 0.26732564, 0.23736748, 0.70565915, 0.21777037, 0.24904555, 0.62409395, 0.31607357, 0.35980448, 0.3289432, 0.18319595, 0.28892946, 0.4428387, 0.39389545, 0.5935267
0.5289746, 0.44074953, 0.5, 0.54534227, 0.6727141, 0.1992966, 0.82457685, 0.5129123, 0.14013174, 0.783457, 0.5580131, 0.3956747, 0.8874432, 0.3668902, 0.4374299, 0.63338804, 0.34348685
0.65384674, 0.7140253, 0.5, 0.7988878, 0.35955638, 1.0, 0.4847652, 0.055543274, 0.46277323, 0.28438658, 0.05486816, 0.96956563, 0.45315737, 0.30841964, 1.0, 0.5249344, 0.9760687
0.7886555, 0.39799663, 0.5, 0.8763349, 0.6745435, 0.15526506, 0.80030453, 0.53929895, 0.2092692, 0.7755352, 0.61137694, 0.26221168, 0.82875586, 0.3474, 0.2494668, 0.64969516, 0.27769077
0.5319318, 0.34894446, 0.5, 0.27460128, 0.37717348, 0.37542272, 0.2663149, 0.33700114, 0.62409395, 0.3477606, 0.35218108, 0.3422895, 0.51771337, 0.30841964, 0.63412136, 0.34622234, 0.67054296
0.5431628, 0.7111962, 0.5, 0.48568988, 0.2594, 1.0, 0.54544586, 0.0, 0.3244983, 0.7993005, 0.077738374, 0.9562193, 0.7818061, 0.3474, 1.0, 0.1721161, 0.8730028
0.509324, 0.62255436, 0.5, 0.27179345, 0.23983729, 0.71666706, 0.21170232, 0.24024999, 0.62409395, 0.31607357, 0.35980448, 0.3289432, 0.18319595, 0.28892946, 0.4342144, 0.39425838, 0.592957
0.5460357, 0.44374627, 0.5, 0.53460073, 0.6644805, 0.21030447, 0.82457685, 0.5129123, 0.14013174, 0.783457, 0.5580131, 0.3956747, 0.8874432, 0.3668902, 0.4302379, 0.63507867, 0.3391246
0.7873347, 0.4004325, 0.5, 0.8671192, 0.6738394, 0.15526506, 0.80030453, 0.53929895, 0.14013174, 0.7676135, 0.61137694, 0.26221168, 0.82875586, 0.3474, 0.24523526, 0.6466706, 0.2771352
0.5323354, 0.34921563, 0.5, 0.2718904, 0.3753872, 0.3864306, 0.2663149, 0.33700114, 0.62409395, 0.33983883, 0.35218108, 0.3422895, 0.51771337, 0.30841964, 0.64369226, 0.34624144, 0.676675
0.64285904, 0.6957341, 0.5, 0.6209835, 0.20628509, 0.23232025, 0.3027233, 0.9263035, 0.25536084, 0.36360407, 0.83245575, 0.41569415, 0.23014575, 1.0, 0.5460709, 0.36285412, 0.79291725
0.5095208, 0.6223376, 0.5, 0.27304995, 0.23908556, 0.71666706, 0.21170232, 0.24024999, 0.62409395, 0.3081518, 0.35980448, 0.3289432, 0.18319595, 0.28892946, 0.43265158, 0.39338923, 0.59241694
0.5538579, 0.44299138, 0.5, 0.52987534, 0.6610493, 0.21030447, 0.81850874, 0.52170783, 0.14013174, 0.783457, 0.5580131, 0.3956747, 0.8874432, 0.3668902, 0.42798752, 0.6355021, 0.33729255
0.5365483, 0.6055265, 0.5, 0.5687018, 0.44208023, 0.45247787, 0.24204263, 1.0, 0.53191066, 0.37944758, 0.72572803, 0.24219224, 0.40620756, 1.0, 0.33699086, 0.305321, 0.68379176
0.78688854, 0.40071183, 0.5, 0.8649353, 0.6736672, 0.15526506, 0.80030453, 0.53929895, 0.14013174, 0.7676135, 0.61137694, 0.26221168, 0.82875586, 0.6787331, 0.24542502, 0.6454544, 0.2771803
0.5320755, 0.35034043, 0.5, 0.2776882, 0.3839006, 0.39743847, 0.2663149, 0.33700114, 0.62409395, 0.33983883, 0.35218108, 0.3422895, 0.51771337, 0.30841964, 0.64464104, 0.34625417, 0.67742586
0.3992496, 0.4046956, 0.5, 0.37039077, 0.88149416, 0.58457243, 0.5939904, 0.14349884, 0.46277323, 0.6963177, 0.13872564, 0.49577194, 0.8522308, 0.30841964, 0.2965076, 0.28901398, 0.7289983
0.64167947, 0.69529086, 0.5, 0.62535435, 0.20265773, 0.23232025, 0.3027233, 0.9263035, 0.25536084, 0.36360407, 0.83245575, 0.41569415, 0.23014575, 1.0, 0.5446773, 0.36080697, 0.79186344
0.50913244, 0.6223778, 0.5, 0.27319098, 0.23997626, 0.7276749, 0.21170232, 0.24024999, 0.62409395, 0.3081518, 0.35980448, 0.33561635, 0.18319595, 0.28892946, 0.43372476, 0.39445263, 0.593125
0.5666607, 0.4695963, 0.5, 0.5253968, 0.657203, 0.21030447, 0.81850874, 0.52170783, 0.14013174, 0.783457, 0.5580131, 0.3956747, 0.8874432, 0.3668902, 0.4242252, 0.6356995, 0.33464116
0.71638507, 0.17571092, 0.5, 0.54560274, 0.9508743, 0.6175961, 0.5939904, 0.14349884, 0.14013174, 0.7993005, 0.22258314, 0.62923497, 0.47076356, 0.32790983, 0.34584978, 0.24351183, 0.78318894
0.53635603, 0.6068956, 0.5, 0.55706996, 0.4264708, 0.44147, 0.24204263, 1.0, 0.53191066, 0.37944758, 0.72572803, 0.24219224, 0.40620756, 1.0, 0.33613598, 0.28583023, 0.6654746
0.7921305, 0.47255924, 0.5, 0.87416077, 0.6801453, 0.15526506, 0.80030453, 0.53929895, 0.14013174, 0.73592645, 0.60375357, 0.28223115, 0.82875586, 0.6787331, 0.24858132, 0.647648, 0.2772755
0.53165215, 0.35002235, 0.5, 0.27992797, 0.38751936, 0.39743847, 0.2663149, 0.33700114, 0.62409395, 0.33983883, 0.35218108, 0.3422895, 0.51771337, 0.30841964, 0.6461611, 0.34585303, 0.67878604
0.39749244, 0.40518576, 0.5, 0.35895485, 0.8860752, 0.59558034, 0.5939904, 0.13470328, 0.024902642, 0.688396, 0.13110223, 0.49577194, 0.8522308, 0.31816474, 0.29400826, 0.28708142, 0.7233175
0.63885367, 0.6931403, 0.5, 0.63650626, 0.20712075, 0.22131237, 0.3027233, 0.9263035, 0.25536084, 0.36360407, 0.83245575, 0.41569415, 0.23014575, 1.0, 0.5437347, 0.3604281, 0.79079306
0.50829184, 0.62233084, 0.5, 0.27295694, 0.24117196, 0.71666706, 0.21170232, 0.24024999, 0.62409395, 0.3081518, 0.35980448, 0.33561635, 0.18319595, 0.28892946, 0.43845004, 0.3962769, 0.59492636
0.7164329, 0.17724916, 0.5, 0.52456534, 0.921371, 0.63961184, 0.60005844, 0.12590775, 0.14013174, 0.7993005, 0.22258314, 0.62923497, 0.47076356, 0.32790983, 0.29939663, 0.24299958, 0.72154903
0.53627086, 0.60602784, 0.5, 0.5572904, 0.42574516, 0.44147, 0.24204263, 1.0, 0.53191066, 0.37944758, 0.72572803, 0.24219224, 0.40620756, 1.0, 0.33624822, 0.28035742, 0.66099906
0.53165597, 0.35062945, 0.5, 0.28080058, 0.3882419, 0.40844634, 0.2663149, 0.3282056, 0.62409395, 0.33191708, 0.35218108, 0.3422895, 0.51771337, 0.30841964, 0.64791363, 0.34673172, 0.6802153
0.64143926, 0.4786429, 0.5, 0.11502066, 0.17286325, 0.48550153, 0.27238297, 0.3018189, 0.7623689, 0.37944758, 0.35980448, 0.29557747, 0.17732722, 0.2499491, 0.3587423, 0.2835666, 0.5284749
0.39706606, 0.4055329, 0.5, 0.35568482, 0.8877263, 0.6065882, 0.5939904, 0.13470328, 0.024902642, 0.688396, 0.13110223, 0.49577194, 0.8522308, 0.31816474, 0.292274, 0.28664845, 0.72205615
0.6378892, 0.6930234, 0.5, 0.6379978, 0.20844588, 0.22131237, 0.3027233, 0.9263035, 0.25536084, 0.36360407, 0.83245575, 0.41569415, 0.23014575, 1.0, 0.5423229, 0.3598041, 0.78961086
0.507547, 0.6223033, 0.5, 0.27275714, 0.24271351, 0.71666706, 0.21170232, 0.24024999, 0.62409395, 0.3081518, 0.35980448, 0.33561635, 0.18319595, 0.28892946, 0.44252652, 0.39741665, 0.59651375
0.802083, 0.43603754, 0.5, 0.19691905, 0.23463392, 0.43046212, 0.27238297, 0.31941003, 0.53191066, 0.3477606, 0.3674279, 0.26221168, 0.16558978, 0.29867455, 0.39965612, 0.28991812, 0.56523764
0.71674305, 0.17755234, 0.5, 0.5181946, 0.91319275, 0.65061975, 0.5939904, 0.12590775, 0.14013174, 0.7993005, 0.22258314, 0.62923497, 0.47076356, 0.32790983, 0.28251737, 0.24140167, 0.70026463
0.5361204, 0.6061686, 0.5, 0.5546696, 0.42272288, 0.44147, 0.24204263, 1.0, 0.53191066, 0.37944758, 0.72572803, 0.24219224, 0.40620756, 1.0, 0.33634207, 0.27801734, 0.6593426
0.53168106, 0.35039032, 0.5, 0.28184456, 0.38998514, 0.40844634, 0.2663149, 0.3282056, 0.62409395, 0.33191708, 0.35218108, 0.34896266, 0.51771337, 0.30841964, 0.64900523, 0.34702146, 0.68089694
0.59942937, 0.6721883, 0.5, 0.6677466, 0.32325214, 0.5515488, 0.15708974, 0.6360501, 0.80846053, 0.1259515, 0.8095856, 0.49577194, 0.13037741, 0.44485092, 0.7575543, 0.52544385, 0.22959071
0.6417661, 0.47866756, 0.5, 0.11670908, 0.17147046, 0.48550153, 0.27238297, 0.3018189, 0.7393231, 0.37152582, 0.35980448, 0.29557747, 0.17732722, 0.25969416, 0.35651842, 0.28151628, 0.5250829
0.39682207, 0.40562078, 0.5, 0.35426566, 0.88843334, 0.6065882, 0.5939904, 0.13470328, 0.024902642, 0.6487872, 0.13110223, 0.49577194, 0.8522308, 0.31816474, 0.28945637, 0.28588438, 0.72150946
0.51100445, 0.6249559, 0.5, 0.2881065, 0.24715409, 0.71666706, 0.21170232, 0.2578411, 0.62409395, 0.13387325, 0.35980448, 0.49577194, 0.18319595, 0.44485092, 0.4676159, 0.4084451, 0.6863275
0.80225784, 0.43577734, 0.5, 0.19671533, 0.23433569, 0.43046212, 0.27238297, 0.3282056, 0.53191066, 0.3477606, 0.35218108, 0.26221168, 0.16558978, 0.30841964, 0.40107617, 0.28925592, 0.5645164
0.7168639, 0.1773572, 0.5, 0.5141949, 0.90932804, 0.65061975, 0.5939904, 0.12590775, 0.14013174, 0.7993005, 0.22258314, 0.62923497, 0.47076356, 0.32790983, 0.27150184, 0.2397531, 0.68957144
0.5316081, 0.5784774, 0.5, 0.5114909, 0.44252604, 0.47449362, 0.22383845, 1.0, 0.53191066, 0.14971676, 0.72572803, 0.42904046, 0.40620756, 1.0, 0.45993423, 0.44205567, 0.974208
0.532546, 0.34975564, 0.5, 0.27855882, 0.38495517, 0.39743847, 0.2663149, 0.3282056, 0.62409395, 0.33191708, 0.35218108, 0.34896266, 0.51771337, 0.30841964, 0.65017223, 0.34701508, 0.68160504
0.35051572, 0.3014633, 0.5, 0.6254974, 0.47316694, 0.10022566, 0.3027233, 0.9438946, 0.37058994, 0.36360407, 0.83245575, 0.52913773, 0.24188322, 1.0, 0.3892017, 0.34553468, 0.71480435
0.5994795, 0.67239314, 0.5, 0.6680649, 0.32260036, 0.5515488, 0.15708974, 0.6360501, 0.80846053, 0.1259515, 0.8095856, 0.5024451, 0.13037741, 0.44485092, 0.7622327, 0.5277966, 0.22867057
0.64174557, 0.47883993, 0.5, 0.116717905, 0.17154795, 0.48550153, 0.27238297, 0.3018189, 0.71627724, 0.36360407, 0.35218108, 0.29557747, 0.18319595, 0.25969416, 0.3579568, 0.28278023, 0.5264331
0.39664423, 0.40532655, 0.5, 0.35445082, 0.88895607, 0.6065882, 0.5939904, 0.13470328, 0.024902642, 0.6487872, 0.12347883, 0.49577194, 0.8522308, 0.38638037, 0.29134768, 0.28566784, 0.7217796
0.51042145, 0.6230616, 0.5, 0.28601462, 0.24717867, 0.71666706, 0.21170232, 0.2578411, 0.62409395, 0.13387325, 0.35980448, 0.49577194, 0.18319595, 0.44485092, 0.4670242, 0.40808213, 0.68002754
0.98164016, 0.0, 0.5, 0.53218365, 0.18811083, 0.11123353, 0.2966552, 0.9263035, 0.57800233, 0.45074338, 0.9163133, 0.0, 0.095165044, 0.90287024, 0.1349437, 0.1557922, 0.45443356
0.80190367, 0.4357698, 0.5, 0.1965459, 0.23449618, 0.43046212, 0.27238297, 0.31941003, 0.53191066, 0.3477606, 0.35218108, 0.26221168, 0.16558978, 0.30841964, 0.40260637, 0.2917201, 0.5671312
0.7169065, 0.17734525, 0.5, 0.5112197, 0.9078276, 0.65061975, 0.5939904, 0.11711219, 0.14013174, 0.7993005, 0.22258314, 0.62923497, 0.47076356, 0.42536074, 0.26955545, 0.23968086, 0.68421
0.52447826, 0.5755484, 0.5, 0.48096162, 0.45934993, 0.5075173, 0.21170232, 0.97907686, 0.53191066, 0.14179501, 0.72572803, 0.4357136, 0.40620756, 1.0, 0.52532125, 0.51345396, 1.0
0.5319911, 0.35085216, 0.5, 0.28097486, 0.3891827, 0.40844634, 0.2663149, 0.3282056, 0.62409395, 0.33191708, 0.35218108, 0.34896266, 0.51771337, 0.30841964, 0.64903784, 0.3466267, 0.681144
0.62657917, 0.22784182, 0.5, 0.42987266, 0.7216517, 0.63961184, 0.5697181, 0.16108996, 0.6471398, 0.7042395, 0.26070017, 0.41569415, 0.44728866, 0.52281165, 0.27605575, 0.2634996, 0.76349527
0.38196498, 0.31790712, 0.5, 0.51490396, 0.5361551, 0.034178376, 0.3148594, 0.8999169, 0.3244983, 0.33983883, 0.60375357, 0.52913773, 0.27122685, 1.0, 0.37737417, 0.31991518, 0.6925584
0.6001894, 0.67251307, 0.5, 0.6663011, 0.3208878, 0.5515488, 0.15708974, 0.6360501, 0.7854147, 0.1259515, 0.8095856, 0.5024451, 0.13624614, 0.44485092, 0.7642791, 0.52906054, 0.22821215
0.64225024, 0.47857317, 0.5, 0.11692551, 0.17011705, 0.48550153, 0.27238297, 0.3018189, 0.71627724, 0.36360407, 0.35218108, 0.29557747, 0.18319595, 0.25969416, 0.35773852, 0.28200018, 0.52595234
0.51005363, 0.62269366, 0.5, 0.2846083, 0.24669597, 0.71666706, 0.21170232, 0.2578411, 0.62409395, 0.13387325, 0.35980448, 0.49577194, 0.18319595, 0.44485092, 0.46469218, 0.4073881, 0.67341465
0.8993593, 0.07481465, 0.5, 0.35113668, 0.41802806, 0.034178376, 0.3148594, 0.8999169, 0.6471398, 0.45866513, 0.8705728, 0.0, 0.13037741, 0.9223604, 0.14364141, 0.13142267, 0.40688443
1.0, 0.30385372, 0.5, 0.4447099, 0.8864534, 0.6836434, 0.60005844, 0.12590775, 0.4166816, 0.80722225, 0.27594697, 0.34896266, 0.4355512, 0.30841964, 0.2835375, 0.24057326, 0.675305
0.80155027, 0.4358542, 0.5, 0.19622958, 0.23529586, 0.43046212, 0.27238297, 0.31941003, 0.53191066, 0.3477606, 0.35218108, 0.26221168, 0.16558978, 0.30841964, 0.4035306, 0.2916883, 0.5675989
0.51909035, 0.5745701, 0.5, 0.45778814, 0.47218, 0.529533, 0.19956619, 0.9438946, 0.53191066, 0.14179501, 0.72572803, 0.4357136, 0.40620756, 1.0, 0.56385195, 0.551786, 1.0
0.5315435, 0.35105255, 0.5, 0.2824194, 0.39165768, 0.40844634, 0.2663149, 0.3282056, 0.62409395, 0.33191708, 0.35218108, 0.34896266, 0.51771337, 0.30841964, 0.6492194, 0.34682727, 0.681391
0.6296664, 0.22643095, 0.5, 0.42615607, 0.72002214, 0.65061975, 0.5697181, 0.1522944, 0.6471398, 0.6804742, 0.26070017, 0.46240622, 0.44728866, 0.52281165, 0.26930857, 0.26911885, 0.76173997
0.39333352, 0.31725085, 0.5, 0.4650265, 0.56745404, 0.012162626, 0.32092747, 0.88232577, 0.3244983, 0.33983883, 0.59613013, 0.52913773, 0.27709556, 1.0, 0.36089686, 0.30082875, 0.66306394
0.6006462, 0.6727678, 0.5, 0.66374594, 0.31970412, 0.5515488, 0.15708974, 0.6360501, 0.7854147, 0.1259515, 0.8095856, 0.5024451, 0.13624614, 0.454596, 0.76501364, 0.5295158, 0.22770959
